 11 6905.057280 1.452E-22 1.457E-01.08700.422  300.36230.69-.000849          0 2 1          0 0 0  4  2  2        4  2  3      567621303382622234    27.0   27.0
 11 6905.067800 1.170E-29 1.139E+01.03310.371 4407.15820.63-.013020          0 4 1          0 2 0  6  6  1        6  6  0      4442336032297122 9    13.0   13.0
 11 6905.180600 3.072E-29 9.961E+00.04100.371 4407.04650.63-.010844          0 4 1          0 2 0  6  6  0        6  6  1      4442336032257122 7    39.0   39.0
 11 6905.316800 2.090E-29 7.424E-01.09240.412 3598.72740.69-.011660          1 2 1          0 2 0  3  1  2        4  3  1      4442336032257122 7     7.0    9.0
 11 6905.405420 1.448E-26 2.159E-04.08590.352  931.23700.61-.011580          1 0 1          0 0 0  6  2  4        7  4  3      5342233033257122 7    39.0   45.0
 11 6905.445000 1.166E-28 6.591E-03.03450.235 2550.88160.40-.005064          1 2 0          0 0 0 13  5  9       14  2 12      4442336032297122 9    27.0   29.0
 11 6905.528900 4.845E-28 5.581E-03.04620.265 2433.79910.44-.034420          0 0 2          0 0 0 12  3 10       12  6  7      4642236033297122 9    75.0   75.0
 11 6905.544430 2.228E-25 1.725E-01.07690.330 1616.45240.51-.015744          0 2 1          0 0 0 10  4  7       10  4  6      564623303329 322 8    21.0   21.0
 11 6905.753600 2.979E-27 9.247E+00.04150.281 3323.26890.47-.024220          1 1 1          0 1 0 10  3  8       11  3  9      4742236033297122 8    21.0   23.0
 11 6905.798950 4.768E-26 5.293E-04.08740.411  610.11440.67-.018180          2 0 0          0 0 0  5  1  5        5  4  2      574523303328 322 8    11.0   11.0
 11 6905.930260 5.918E-26 1.985E-01.04360.281 2144.04580.47-.021560          1 2 0          0 0 0 10  7  4       11  6  5      5642233033297122 9    63.0   69.0
 11 6905.969700 7.869E-27 1.010E+01.02760.265 3386.37870.44-.022160          1 1 1          0 1 0 11  2 10       12  2 11      4742236033297122 7    69.0   75.0
 11 6905.979900 1.079E-28 3.644E-02.03400.265 3144.57810.44-.010636          0 5 0          0 1 0 13  2 11       12  1 12      4442336032287122 8    81.0   75.0
 11 6906.014500 2.729E-27 3.450E+00.04630.315 3321.01330.55-.016760          1 1 1          0 1 0  8  6  2        9  6  3      4742236033257122 7    51.0   57.0
 11 6906.216600 9.202E-28 3.489E+00.04180.315 3320.92960.55-.017640          1 1 1          0 1 0  8  6  3        9  6  4      4742236033297122 7    17.0   19.0
 11 6906.392400 1.616E-29 6.365E+00.10440.480 3693.29350.73-.012920          3 0 0          1 0 0  0  0  0        1  1  1      4442436032257122 7     1.0    3.0
 11 6906.430200 1.897E-28 7.147E-01.03080.221 3443.18980.37-.029660          2 0 0          0 0 0 15  5 11       15  6 10      4442336032297122 9    31.0   31.0
 11 6906.483300 8.681E-29 9.647E-01.04730.298 3565.00410.51-.018660          0 1 2          0 1 0  9  5  5       10  6  4      4442336032297122 8    19.0   21.0
 11 6906.621200 2.349E-25 1.578E-01.06900.281 1813.22260.47-.004280          2 0 0          0 0 0 10  4  7       11  3  8      4542236033297122 8    63.0   69.0
 11 6906.651000 4.472E-25 3.217E+00.03450.247 2054.36810.51-.021760          1 0 1          0 0 0  9  7  2       10  7  3      474423603329 322 9    19.0   21.0
 11 6906.665100 8.894E-28 1.030E+00.02920.208 3439.30520.35-.021460          1 0 1          0 0 0 16  2 14       16  4 13      474223603331712211    99.0   99.0
 11 6906.694600 1.397E-25 3.361E-02.05850.298 1581.33570.51-.027960          0 0 2          0 0 0  9  1  8       10  4  7      4642236033287122 7    57.0   63.0
 11 6906.714900 1.346E-24 3.227E+00.04500.265 2054.34480.51-.009589          1 0 1          0 0 0  9  7  3       10  7  4      475520603324 322 6    57.0   63.0
 11 6906.725800 2.223E-29 8.700E-03.04990.281 2915.89330.47-.003020          0 5 0          0 1 0 11  4  8       11  1 11      4442336032297122 8    23.0   23.0
 11 6906.960700 3.002E-29 4.305E+00.09170.456 3885.73780.72-.009080          3 0 0          0 0 1  3  2  2        2  2  1      4442336032257122 7     7.0    5.0
 11 6907.030000 1.091E-29 1.900E+01.05530.371 4526.72070.63-.014440          2 0 1          1 0 0  6  5  2        6  5  1      4442336032257122 7    13.0   13.0
 11 6907.121900 3.289E-29 1.909E+01.05370.371 4526.72030.63-.014480          2 0 1          1 0 0  6  5  1        6  5  2      4442336032257122 7    39.0   39.0
 11 6907.184500 2.613E-28 1.108E+00.05840.298 3387.40000.51-.019348          0 3 1          0 1 0 10  5  6       10  5  5      4442336032297122 9    21.0   21.0
 11 6907.207800 2.497E-25 4.438E-02.05260.298 1293.01730.51-.004984          1 2 0          0 0 0  9  4  6       10  1  9      4642236033287122 8    19.0   21.0
 11 6907.243100 6.069E-29 1.997E-03.06670.352 2318.53990.61-.000064          0 5 0          0 1 0  7  5  3        7  2  6      4442336032287122 8    15.0   15.0
 11 6907.386600 1.942E-26 1.941E-01.04060.281 2142.59670.47-.019816          1 2 0          0 0 0 10  7  3       11  6  6      4642236033297122 9    21.0   23.0
 11 6907.429800 4.895E-29 6.533E-02.04080.333 3306.29530.57-.013100          0 1 2          0 1 0  7  6  1        8  7  2      4442336032257122 7    45.0   51.0
 11 6907.430700 1.630E-29 6.526E-02.03450.333 3306.29450.57-.016100          0 1 2          0 1 0  7  6  2        8  7  1      4442336032297122 9    15.0   17.0
 11 6907.565803 8.436E-26 1.604E+00.03300.298 2254.28400.51-.017780          0 0 2          0 0 0  9  7  3       10  8  2      4642234433297122 9    19.0   21.0
 11 6907.567985 2.530E-25 1.603E+00.03170.200 2254.28330.51-.018120          0 0 2          0 0 0  9  7  2       10  8  3      464423443329 322 9    57.0   63.0
 11 6907.583700 6.036E-29 1.097E+00.03310.195 4017.90620.34-.015360          1 0 1          0 0 0 17  4 14       17  4 13      444233603231712211   105.0  105.0
 11 6907.628100 3.030E-25 3.276E-03.06410.336  920.16800.55-.004836          1 2 0          0 0 0  8  3  6        9  0  9      474623603325 322 7    51.0   57.0
 11 6907.663550 9.071E-29 1.585E+00.05620.265 3940.51950.44-.002872          0 3 1          0 1 0 12  5  7       12  5  8      3442334332297122 8    75.0   75.0
 11 6907.748600 1.042E-27 8.632E-04.05080.298 1874.97270.51-.015332          0 2 1          0 0 0 11  4  8       10  6  5      444223603331712210    69.0   63.0
 11 6907.836100 7.425E-29 3.948E-01.06840.281 3659.90320.47-.019940          0 1 2          0 1 0 10  4  7       11  5  6      4442336032297122 8    63.0   69.0
 11 6907.996600 4.783E-28 2.865E-02.05260.333 2490.35390.57-.005892          1 3 0          0 1 0  9  2  8        8  1  7      4742236033287122 8    19.0   17.0
 11 6908.050300 1.441E-29 9.055E+00.07340.352 4572.44650.61-.015960          2 0 1          1 0 0  7  4  4        7  4  3      4442336032257122 7    45.0   45.0
 11 6908.252300 1.631E-27 1.042E-04.04870.352 1059.64660.61-.014180          1 0 1          0 0 0  8  1  8        7  5  3      474223603330712210    17.0   15.0
 11 6908.310330 2.153E-23 5.279E-02.08330.375  206.30140.71-.001449          1 2 0          0 0 0  3  3  1        3  2  2      567621303382622234     7.0    7.0
 11 6908.449500 2.298E-28 1.179E-02.03520.298 2705.13920.51-.014984          1 3 0          0 1 0 10  2  9       10  1 10      4442336032287122 8    63.0   63.0
 11 6908.525000 2.349E-27 9.041E+00.02330.265 3386.05130.44-.025780          1 1 1          0 1 0 11  1 10       12  1 11      4742236033297122 7    23.0   25.0
 11 6908.535700 2.325E-26 1.736E-03.06000.298 1114.53130.51-.002544          0 4 0          0 0 0  9  5  5       10  0 10      4642236033287122 8    19.0   21.0
 11 6908.560500 8.766E-29 3.019E+00.07360.391 3719.49320.67-.010284          0 4 1          0 2 0  6  3  4        5  3  3      4442336032257122 7    13.0   11.0
 11 6908.696200 2.978E-28 1.025E+00.02630.208 3437.27510.35-.020860          1 0 1          0 0 0 16  3 14       16  3 13      474223603331712211    33.0   33.0
