 21 6911.093090 8.011E-26 3.220e-02.07110.097 1551.28960.73-.008206       0 2 2 31       0 2 2 01                    R 23f     4677642030 5 4 5 7    49.0   47.0
 21 6911.098598 5.535E-28 3.261e-02.06600.070 2766.77290.70-.009277       0 2 2 31       0 2 2 01                    R 60e     4677642030 5 4 5 7   123.0  121.0
 21 6911.291237 1.825E-24 3.259e-02.07110.097  902.08370.73-.008233       0 1 1 31       0 1 1 01                    P 24f     4677642030 5 4 5 7    47.0   49.0
 21 6911.394962 6.844E-28 3.265e-02.06610.070 2719.90280.71-.009239       0 2 2 31       0 2 2 01                    R 59f     4677742030 5 4 5 7   121.0  119.0
 21 6911.422169 7.620E-26 3.224e-02.07070.096 1570.08200.73-.008267       0 2 2 31       0 2 2 01                    R 24e     4677642030 5 4 5 7    51.0   49.0
 21 6911.442246 1.793E-27 1.094e-01.07030.095 2600.72850.74-.008325       0 0 0 41       0 0 0 11                    R 25e     3677642029 5 4 5 7    53.0   51.0
 21 6911.642720 4.111E-29 1.132e-01.06680.071 3540.27660.72-.009067       0 0 0 41       0 0 0 11                    R 55e     3677742029 5 4 5 7   113.0  111.0
 21 6911.730989 7.209E-26 3.228e-02.07030.095 1589.65660.74-.008325       0 2 2 31       0 2 2 01                    R 25f     4677642030 5 4 5 7    53.0   51.0
 21 6911.735960 8.416E-28 3.263e-02.06630.070 2673.79130.71-.009197       0 2 2 31       0 2 2 01                    R 58e     4677742030 5 4 5 7   119.0  117.0
 21 6911.920787 2.136E-29 2.723e-02.06380.067 3435.86940.68-.009943       1 0 0 31       1 0 0 01                    R 72e     3677642030 5 4 5 7   147.0  145.0
 21 6911.945832 4.704E-26 2.530e-02.08340.111 1416.27720.72-.006086       1 0 0 31       1 0 0 01                    R  8e     3677842030 5 4 5 7    19.0   17.0
 21 6911.974657 1.584E-27 1.097e-01.06980.093 2641.74560.74-.008420       0 0 0 41       0 0 0 11                    R 27e     3677642029 5 4 5 7    57.0   55.0
 21 6911.999901 1.032E-27 3.265e-02.06650.071 2628.47390.71-.009153       0 2 2 31       0 2 2 01                    R 57f     4677642030 5 4 5 7   117.0  115.0
 21 6912.023927 6.783E-26 3.232e-02.07000.094 1610.01380.74-.008373       0 2 2 31       0 2 2 01                    R 26e     4677642030 5 4 5 7    55.0   53.0
 21 6912.104298 6.303E-30 2.502e-02.06260.066 3685.64600.67-.010334       1 0 0 32       1 0 0 02                    R 78e     4677642029 5 4 5 7   159.0  157.0
 21 6912.109492 5.928E-26 2.315e-02.08550.114 1301.80820.74-.005710       1 0 0 32       1 0 0 02                    R  6e     4677742029 5 4 5 7    15.0   13.0
 21 6912.148953 5.957E-29 1.130e-01.06710.072 3456.05220.73-.008987       0 0 0 41       0 0 0 11                    R 53e     3677742029 5 4 5 7   109.0  107.0
 21 6912.213694 1.118E-28 2.699e-05.06760.075 1586.85820.74-.008819       0 1 1 31       0 1 1 01                    Q 48f     4377642030 5 4 5 7    97.0   97.0
 21 6912.295897 6.350E-26 3.236e-02.06980.093 1631.15270.74-.008420       0 2 2 31       0 2 2 01                    R 27f     4677642030 5 4 5 7    57.0   55.0
 21 6912.300532 1.259E-27 3.263e-02.06660.071 2583.91970.72-.009107       0 2 2 31       0 2 2 01                    R 56e     4677742030 5 4 5 7   115.0  113.0
 21 6912.408769 6.536E-29 2.606e-05.06730.074 1702.40320.73-.008896       0 1 1 31       0 1 1 01                    Q 51e     4377742030 5 4 5 7   103.0  103.0
 21 6912.433003 1.371E-27 1.100e-01.06940.091 2685.85500.75-.008479       0 0 0 41       0 0 0 11                    R 29e     3677642029 5 4 5 7    61.0   59.0
 21 6912.531644 1.531E-27 3.265e-02.06680.071 2540.15620.72-.009067       0 2 2 31       0 2 2 01                    R 55f     4677742030 5 4 5 7   113.0  111.0
 21 6912.549258 1.920E-24 3.264e-02.07150.097  882.97140.72-.008165       0 1 1 31       0 1 1 01                    P 23e     4677642030 5 4 5 7    45.0   47.0
 21 6912.552769 5.913E-26 3.238e-02.06950.092 1653.07410.75-.008455       0 2 2 31       0 2 2 01                    R 28e     4677642030 5 4 5 7    59.0   57.0
 21 6912.580884 8.494E-29 1.127e-01.06730.073 3374.90650.73-.008913       0 0 0 41       0 0 0 11                    R 51e     3677742029 5 4 5 7   105.0  103.0
 21 6912.787796 5.480E-26 3.242e-02.06940.091 1675.77720.75-.008479       0 2 2 31       0 2 2 01                    R 29f     4677642030 5 4 5 7    61.0   59.0
 21 6912.792292 1.853E-27 3.265e-02.06690.072 2497.15990.72-.009022       0 2 2 31       0 2 2 01                    R 54e     4677742030 5 4 5 7   111.0  109.0
 21 6912.817262 1.164E-27 1.102e-01.06910.089 2733.05620.76-.008525       0 0 0 41       0 0 0 11                    R 31e     3677642029 5 4 5 7    65.0   63.0
 21 6912.938529 1.191E-28 1.125e-01.06750.074 3296.84080.74-.008855       0 0 0 41       0 0 0 11                    R 49e     3677742029 5 4 5 7   101.0   99.0
 21 6912.990201 2.235E-27 3.266e-02.06710.072 2454.95170.73-.008987       0 2 2 31       0 2 2 01                    R 53f     4677742030 5 4 5 7   109.0  107.0
 21 6913.008691 5.052E-26 3.244e-02.06930.090 1699.26250.75-.008508       0 2 2 31       0 2 2 01                    R 30e     4677642030 5 4 5 7    63.0   61.0
 21 6913.089807 3.563E-29 2.720e-02.06420.067 3324.60720.68-.009822       1 0 0 31       1 0 0 01                    R 70e     3677642030 5 4 5 7   143.0  141.0
 21 6913.112254 5.351E-26 2.556e-02.08120.108 1431.10360.70-.006553       1 0 0 31       1 0 0 01                    R 10e     3677742030 5 4 5 7    23.0   21.0
 21 6913.127416 9.702E-28 1.105e-01.06890.087 2783.34790.76-.008555       0 0 0 41       0 0 0 11                    R 33e     3677642029 5 4 5 7    69.0   67.0
 21 6913.206669 4.636E-26 3.247e-02.06910.089 1723.52920.76-.008525       0 2 2 31       0 2 2 01                    R 31f     4677642030 5 4 5 7    65.0   63.0
 21 6913.211219 2.682E-27 3.264e-02.06720.073 2413.51370.73-.008948       0 2 2 31       0 2 2 01                    R 52e     4677742030 5 4 5 7   107.0  105.0
 21 6913.221904 1.644E-28 1.123e-01.06770.076 3221.85690.74-.008801       0 0 0 41       0 0 0 11                    R 47e     3677642029 5 4 5 7    97.0   95.0
 21 6913.363442 7.936E-28 1.108e-01.06870.086 2836.72970.76-.008588       0 0 0 41       0 0 0 11                    R 35e     3677642029 5 4 5 7    73.0   71.0
 21 6913.367837 7.203E-26 2.352e-02.08340.111 1313.52210.72-.006086       1 0 0 32       1 0 0 02                    R  8e     4677842029 5 4 5 7    19.0   17.0
 21 6913.370843 1.103E-29 2.501e-02.06300.066 3565.17430.68-.010209       1 0 0 32       1 0 0 02                    R 76e     4677642029 5 4 5 7   155.0  153.0
 21 6913.375576 3.208E-27 3.266e-02.06730.073 2372.86130.73-.008913       0 2 2 31       0 2 2 01                    R 51f     4677742030 5 4 5 7   105.0  103.0
 21 6913.391689 4.233E-26 3.248e-02.06900.088 1748.57800.76-.008541       0 2 2 31       0 2 2 01                    R 32e     4677642030 5 4 5 7    67.0   65.0
 21 6913.431025 2.422E-28 1.216e-01.06790.077 3149.95560.75-.008744       0 0 0 41       0 0 0 11                    R 45e     3377642030 5 4 5 7    93.0   91.0
 21 6913.525324 6.376E-28 1.110e-01.06850.084 2893.20070.76-.008617       0 0 0 41       0 0 0 11                    R 37e     3677642029 5 4 5 7    77.0   75.0
 21 6913.552498 3.848E-26 3.251e-02.06890.087 1774.40800.76-.008555       0 2 2 31       0 2 2 01                    R 33f     4677642030 5 4 5 7    69.0   67.0
 21 6913.557295 3.818E-27 3.264e-02.06740.074 2332.98220.73-.008880       0 2 2 31       0 2 2 01                    R 50e     4677742030 5 4 5 7   103.0  101.0
 21 6913.565910 3.238E-28 1.216e-01.06810.079 3081.13820.75-.008704       0 0 0 41       0 0 0 11                    R 43e     3377642030 5 4 5 7    89.0   87.0
 21 6913.613041 5.032E-28 1.113e-01.06840.082 2952.75980.76-.008648       0 0 0 41       0 0 0 11                    R 39e     3677642029 5 4 5 7    81.0   79.0
 21 6913.626576 3.903E-28 1.115e-01.06820.080 3015.40600.76-.008673       0 0 0 41       0 0 0 11                    R 41e     3677642029 5 4 5 7    85.0   83.0
 21 6913.681094 2.000E-24 3.267e-02.07200.098  865.31990.72-.008101       0 1 1 31       0 1 1 01                    P 22f     4677642030 5 4 5 7    43.0   45.0
 21 6913.687779 4.529E-27 3.266e-02.06750.074 2293.88670.74-.008855       0 2 2 31       0 2 2 01                    R 49f     4677742030 5 4 5 7   101.0   99.0
 21 6913.701760 3.480E-26 3.252e-02.06880.087 1801.01980.76-.008570       0 2 2 31       0 2 2 01                    R 34e     4677642030 5 4 5 7    71.0   69.0
 21 6913.825268 3.134E-26 3.254e-02.06870.086 1828.41260.76-.008588       0 2 2 31       0 2 2 01                    R 35f     4677642030 5 4 5 7    73.0   71.0
 21 6913.830505 5.346E-27 3.264e-02.06760.075 2255.56670.74-.008830       0 2 2 31       0 2 2 01                    R 48e     4677642030 5 4 5 7    99.0   97.0
 21 6913.926819 6.288E-27 3.265e-02.06770.076 2218.02930.74-.008801       0 2 2 31       0 2 2 01                    R 47f     4677642030 5 4 5 7    97.0   95.0
 21 6913.938905 2.809E-26 3.256e-02.06860.085 1856.58700.76-.008599       0 2 2 31       0 2 2 01                    R 36e     4677642030 5 4 5 7    75.0   73.0
 21 6914.024963 2.506E-26 3.257e-02.06850.084 1885.54220.76-.008617       0 2 2 31       0 2 2 01                    R 37f     4677642030 5 4 5 7    77.0   75.0
 21 6914.030833 7.360E-27 3.264e-02.06780.076 2181.26900.75-.008776       0 2 2 31       0 2 2 01                    R 46e     4677642030 5 4 5 7    95.0   93.0
 21 6914.064312 1.674E-28 2.940e-05.06790.077 1512.63650.75-.008777       0 1 1 31       0 1 1 01                    Q 46f     4377642030 5 4 5 7    93.0   93.0
 21 6914.092707 8.583E-27 3.264e-02.06790.077 2145.29030.75-.008744       0 2 2 31       0 2 2 01                    R 45f     4677642030 5 4 5 7    93.0   91.0
 21 6914.103124 2.226E-26 3.258e-02.06840.083 1915.27870.76-.008635       0 2 2 31       0 2 2 01                    R 38e     4677642030 5 4 5 7    79.0   77.0
 21 6914.139637 9.915E-29 2.806e-05.06750.075 1623.63350.74-.008847       0 1 1 31       0 1 1 01                    Q 49e     4377742030 5 4 5 7    99.0   99.0
 21 6914.151568 1.968E-26 3.259e-02.06840.082 1945.79590.76-.008648       0 2 2 31       0 2 2 01                    R 39f     4677642030 5 4 5 7    81.0   79.0
 21 6914.158269 9.961E-27 3.263e-02.06800.078 2110.09010.75-.008729       0 2 2 31       0 2 2 01                    R 44e     4677642030 5 4 5 7    91.0   89.0
 21 6914.183465 5.850E-29 2.716e-02.06460.067 3216.43970.69-.009708       1 0 0 31       1 0 0 01                    R 68e     3677642030 5 4 5 7   139.0  137.0
 21 6914.185453 1.152E-26 3.264e-02.06810.079 2075.67110.75-.008704       0 2 2 31       0 2 2 01                    R 43f     4677642030 5 4 5 7    89.0   87.0
 21 6914.194422 1.733E-26 3.261e-02.06830.081 1977.09380.76-.008661       0 2 2 31       0 2 2 01                    R 40e     4677642030 5 4 5 7    83.0   81.0
 21 6914.203503 5.798E-26 2.575e-02.07920.106 1449.05090.69-.006912       1 0 0 31       1 0 0 01                    R 12e     3677742030 5 4 5 7    27.0   25.0
 21 6914.205069 1.519E-26 3.262e-02.06820.080 2009.17250.76-.008673       0 2 2 31       0 2 2 01                    R 41f     4677642030 5 4 5 7    85.0   83.0
 21 6914.212800 1.325E-26 3.261e-02.06820.079 2042.03120.76-.008693       0 2 2 31       0 2 2 01                    R 42e     4677642030 5 4 5 7    87.0   85.0
 21 6914.367297 3.274E-24 3.113e-02.06770.076  917.05730.74-.008807       0 0 0 31       0 0 0 01                    P 48e     4677642030 5 4 5 7    95.0   97.0
 21 6914.554667 8.195E-26 2.377e-02.08120.108 1328.35940.70-.006553       1 0 0 32       1 0 0 02                    R 10e     4677742029 5 4 5 7    23.0   21.0
 21 6914.564502 1.900E-29 2.500e-02.06340.066 3447.78300.68-.010078       1 0 0 32       1 0 0 02                    R 74e     4677642029 5 4 5 7   151.0  149.0
 21 6914.895696 2.079E-24 3.272e-02.07250.099  847.82630.71-.008042       0 1 1 31       0 1 1 01                    P 21e     4677642030 5 4 5 7    41.0   43.0
 21 6915.201752 9.454E-29 2.713e-02.06500.068 3111.36840.69-.009593       1 0 0 31       1 0 0 01                    R 66e     3677642030 5 4 5 7   135.0  133.0
 21 6915.219561 6.041E-26 2.590e-02.07720.104 1470.11880.69-.007253       1 0 0 31       1 0 0 01                    R 14e     3677642030 5 4 5 7    31.0   29.0
 21 6915.669953 8.879E-26 2.394e-02.07920.106 1346.31960.69-.006912       1 0 0 32       1 0 0 02                    R 12e     4677742029 5 4 5 7    27.0   25.0
 21 6915.685329 3.223E-29 2.500e-02.06380.067 3333.47460.68-.009943       1 0 0 32       1 0 0 02                    R 72e     4677642029 5 4 5 7   147.0  145.0
 21 6915.801967 1.484E-28 3.031e-05.06770.076 1547.97300.74-.008798       0 1 1 31       0 1 1 01                    Q 47e     4377642030 5 4 5 7    95.0   95.0
 21 6915.837161 2.473E-28 3.214e-05.06810.078 1441.53060.75-.008726       0 1 1 31       0 1 1 01                    Q 44f     4377642030 5 4 5 7    89.0   89.0
 21 6915.997778 2.141E-24 3.277e-02.07310.100  831.68290.71-.007977       0 1 1 31       0 1 1 01                    P 20f     4677642030 5 4 5 7    39.0   41.0
 21 6916.144661 1.504E-28 2.710e-02.06530.068 3009.39450.70-.009482       1 0 0 31       1 0 0 01                    R 64e     3677642030 5 4 5 7   131.0  129.0
 21 6916.160409 6.089E-26 2.601e-02.07530.102 1494.30710.69-.007592       1 0 0 31       1 0 0 01                    R 16e     3677642030 5 4 5 7    35.0   33.0
 21 6916.713661 9.251E-26 2.408e-02.07720.104 1367.40260.69-.007253       1 0 0 32       1 0 0 02                    R 14e     4677642029 5 4 5 7    31.0   29.0
 21 6916.733376 5.380E-29 2.500e-02.06420.067 3222.25120.68-.009822       1 0 0 32       1 0 0 02                    R 70e     4677642029 5 4 5 7   143.0  141.0
 21 6917.012183 2.354E-28 2.706e-02.06570.069 2910.51980.70-.009373       1 0 0 31       1 0 0 01                    R 62e     3677642030 5 4 5 7   127.0  125.0
 21 6917.026030 5.962E-26 2.611e-02.07370.101 1521.61540.70-.007836       1 0 0 31       1 0 0 01                    R 18e     3677642030 5 4 5 7    39.0   37.0
 21 6917.169361 2.198E-24 3.283e-02.07380.101  815.80320.70-.007905       0 1 1 31       0 1 1 01                    P 19e     4677642030 5 4 5 7    37.0   39.0
 21 6917.395759 2.193E-28 3.288e-05.06800.077 1475.42300.75-.008755       0 1 1 31       0 1 1 01                    Q 45e     4377642030 5 4 5 7    91.0   91.0
 21 6917.532222 3.606E-28 3.528e-05.06820.080 1373.54210.76-.008680       0 1 1 31       0 1 1 01                    Q 42f     4377642030 5 4 5 7    85.0   85.0
 21 6917.636266 4.499E-24 3.120e-02.06790.077  843.03010.75-.008772       0 0 0 31       0 0 0 01                    P 46e     4677642030 5 4 5 7    91.0   93.0
 21 6917.685760 9.324E-26 2.419e-02.07530.102 1391.60780.69-.007592       1 0 0 32       1 0 0 02                    R 16e     4677642029 5 4 5 7    35.0   33.0
 21 6917.708694 8.840E-29 2.499e-02.06460.067 3114.11500.69-.009708       1 0 0 32       1 0 0 02                    R 68e     4677642029 5 4 5 7   139.0  137.0
 21 6917.804313 3.626E-28 2.703e-02.06600.070 2814.74510.70-.009277       1 0 0 31       1 0 0 01                    R 60e     3677642030 5 4 5 7   123.0  121.0
 21 6917.816410 5.686E-26 2.619e-02.07250.099 1552.04330.71-.008009       1 0 0 31       1 0 0 01                    R 20e     3677642030 5 4 5 7    43.0   41.0
 21 6918.241260 2.234E-24 3.287e-02.07450.101  801.17310.70-.007812       0 1 1 31       0 1 1 01                    P 18f     4677642030 5 4 5 7    35.0   37.0
 21 6918.521047 5.497E-28 2.700e-02.06630.070 2722.07230.71-.009197       1 0 0 31       1 0 0 01                    R 58e     3677742030 5 4 5 7   119.0  117.0
 21 6918.531531 5.293E-26 2.626e-02.07150.097 1585.59050.72-.008141       1 0 0 31       1 0 0 01                    R 22e     3677642030 5 4 5 7    47.0   45.0
 21 6918.586216 9.129E-26 2.428e-02.07370.101 1418.93480.70-.007836       1 0 0 32       1 0 0 02                    R 18e     4677642029 5 4 5 7    39.0   37.0
 21 6918.611333 1.430E-28 2.498e-02.06500.068 3009.06760.69-.009593       1 0 0 32       1 0 0 02                    R 66e     4677642029 5 4 5 7   135.0  133.0
 21 6918.921009 3.199E-28 3.582e-05.06810.079 1405.98470.75-.008702       0 1 1 31       0 1 1 01                    Q 43e     4377642030 5 4 5 7    87.0   87.0
 21 6919.149477 5.191E-28 3.890e-05.06830.081 1308.67160.76-.008648       0 1 1 31       0 1 1 01                    Q 40f     4377642030 5 4 5 7    81.0   81.0
 21 6919.162383 8.198E-28 2.696e-02.06660.071 2632.50220.72-.009107       1 0 0 31       1 0 0 01                    R 56e     3677742030 5 4 5 7   115.0  113.0
 21 6919.171377 4.817E-26 2.632e-02.07070.096 1622.25620.73-.008267       1 0 0 31       1 0 0 01                    R 24e     3677642030 5 4 5 7    51.0   49.0
 21 6919.370219 2.262E-24 3.294e-02.07530.102  786.90280.69-.007699       0 1 1 31       0 1 1 01                    P 17e     4677642030 5 4 5 7    33.0   35.0
 21 6919.414996 8.705E-26 2.435e-02.07250.099 1449.38310.71-.008009       1 0 0 32       1 0 0 02                    R 20e     4677642029 5 4 5 7    43.0   41.0
 21 6919.441344 2.276E-28 2.497e-02.06530.068 2907.11130.70-.009482       1 0 0 32       1 0 0 02                    R 64e     4677642029 5 4 5 7   131.0  129.0
 21 6919.728317 1.203E-27 2.693e-02.06690.072 2546.03640.72-.009022       1 0 0 31       1 0 0 01                    R 54e     3677742030 5 4 5 7   111.0  109.0
 21 6919.735935 4.290E-26 2.638e-02.07000.094 1662.04020.74-.008373       1 0 0 31       1 0 0 01                    R 26e     3677642030 5 4 5 7    55.0   53.0
 21 6920.172066 8.102E-26 2.442e-02.07150.097 1482.95200.72-.008141       1 0 0 32       1 0 0 02                    R 22e     4677642029 5 4 5 7    47.0   45.0
 21 6920.198774 3.565E-28 2.495e-02.06570.069 2808.24800.70-.009373       1 0 0 32       1 0 0 02                    R 62e     4677642029 5 4 5 7   127.0  125.0
 21 6920.218849 1.737E-27 2.690e-02.06720.073 2462.67580.73-.008948       1 0 0 31       1 0 0 01                    R 52e     3677742030 5 4 5 7   107.0  105.0
 21 6920.225192 3.742E-26 2.643e-02.06950.092 1704.94190.75-.008455       1 0 0 31       1 0 0 01                    R 28e     3677642030 5 4 5 7    59.0   57.0
 21 6920.377718 4.607E-28 3.918e-05.06830.081 1339.65920.76-.008658       0 1 1 31       0 1 1 01                    Q 41e     4377642030 5 4 5 7    83.0   83.0
 21 6920.411511 2.267E-24 3.298e-02.07630.103  773.79110.69-.007561       0 1 1 31       0 1 1 01                    P 16f     4677642030 5 4 5 7    31.0   33.0
 21 6920.633981 2.466E-27 2.687e-02.06740.074 2382.42160.73-.008880       1 0 0 31       1 0 0 01                    R 50e     3677742030 5 4 5 7   103.0  101.0
 21 6920.639133 3.201E-26 2.648e-02.06930.090 1750.96060.75-.008508       1 0 0 31       1 0 0 01                    R 30e     3677642030 5 4 5 7    63.0   61.0
 21 6920.688907 7.377E-28 4.309e-05.06850.083 1246.92050.76-.008621       0 1 1 31       0 1 1 01                    Q 38f     4377642030 5 4 5 7    77.0   77.0
 21 6920.832118 6.078E-24 3.126e-02.06810.078  772.11070.75-.008713       0 0 0 31       0 0 0 01                    P 44e     4677642030 5 4 5 7    87.0   89.0
 21 6920.857392 7.371E-26 2.447e-02.07070.096 1519.64110.73-.008267       1 0 0 32       1 0 0 02                    R 24e     4677642029 5 4 5 7    51.0   49.0
 21 6920.883670 5.497E-28 2.495e-02.06600.070 2712.47950.70-.009277       1 0 0 32       1 0 0 02                    R 60e     4677642029 5 4 5 7   123.0  121.0
 21 6920.973714 3.444E-27 2.683e-02.06760.075 2305.27510.74-.008830       1 0 0 31       1 0 0 01                    R 48e     3677642030 5 4 5 7    99.0   97.0
 21 6920.977748 2.685E-26 2.653e-02.06900.088 1800.09570.76-.008541       1 0 0 31       1 0 0 01                    R 32e     3677642030 5 4 5 7    67.0   65.0
 21 6921.238050 4.729E-27 2.679e-02.06780.076 2231.23730.75-.008776       1 0 0 31       1 0 0 01                    R 46e     3677642030 5 4 5 7    95.0   93.0
 21 6921.241024 2.210E-26 2.656e-02.06880.087 1852.34660.76-.008570       1 0 0 31       1 0 0 01                    R 34e     3677642030 5 4 5 7    71.0   69.0
 21 6921.426993 6.386E-27 2.676e-02.06800.078 2160.30910.75-.008729       1 0 0 31       1 0 0 01                    R 44e     3677642030 5 4 5 7    91.0   89.0
 21 6921.428952 1.787E-26 2.661e-02.06860.085 1907.71230.76-.008599       1 0 0 31       1 0 0 01                    R 36e     3677642030 5 4 5 7    75.0   73.0
 21 6921.470941 6.563E-26 2.452e-02.07000.094 1559.44930.74-.008373       1 0 0 32       1 0 0 02                    R 26e     4677642029 5 4 5 7    55.0   53.0
 21 6921.496077 8.338E-28 2.493e-02.06630.070 2619.80760.71-.009197       1 0 0 32       1 0 0 02                    R 58e     4677742029 5 4 5 7   119.0  117.0
 21 6921.498241 2.260E-24 3.306e-02.07720.104  761.12550.69-.007403       0 1 1 31       0 1 1 01                    P 15e     4677642030 5 4 5 7    29.0   31.0
 21 6921.540548 8.478E-27 2.672e-02.06820.079 2092.49170.76-.008693       1 0 0 31       1 0 0 01                    R 42e     3677642030 5 4 5 7    87.0   85.0
 21 6921.541520 1.418E-26 2.664e-02.06840.083 1966.19230.76-.008635       1 0 0 31       1 0 0 01                    R 38e     3677642030 5 4 5 7    79.0   77.0
 21 6921.578722 1.106E-26 2.668e-02.06830.081 2027.78560.76-.008661       1 0 0 31       1 0 0 01                    R 40e     3677642030 5 4 5 7    83.0   81.0
 21 6921.765884 6.551E-28 4.307e-05.06840.082 1276.44760.76-.008639       0 1 1 31       0 1 1 01                    Q 39e     4377642030 5 4 5 7    79.0   79.0
 21 6922.012677 5.724E-26 2.457e-02.06950.092 1602.37630.75-.008455       1 0 0 32       1 0 0 02                    R 28e     4677642029 5 4 5 7    59.0   57.0
 21 6922.036043 1.245E-27 2.493e-02.06660.071 2530.23390.72-.009107       1 0 0 32       1 0 0 02                    R 56e     4677742029 5 4 5 7   115.0  113.0
 21 6922.150494 1.035E-27 4.798e-05.06870.085 1188.28970.76-.008602       0 1 1 31       0 1 1 01                    Q 36f     4377642030 5 4 5 7    73.0   73.0
 21 6922.482566 4.894E-26 2.461e-02.06930.090 1648.42100.75-.008508       1 0 0 32       1 0 0 02                    R 30e     4677642029 5 4 5 7    63.0   61.0
 21 6922.503611 1.828E-27 2.491e-02.06690.072 2443.76050.72-.009022       1 0 0 32       1 0 0 02                    R 54e     4677742029 5 4 5 7   111.0  109.0
 21 6922.508500 2.230E-24 3.313e-02.07820.105  749.53740.69-.007225       0 1 1 31       0 1 1 01                    P 14f     4677742030 5 4 5 7    27.0   29.0
 21 6922.880571 4.104E-26 2.465e-02.06900.088 1697.58250.76-.008541       1 0 0 32       1 0 0 02                    R 32e     4677642029 5 4 5 7    67.0   65.0
 21 6922.898826 2.640E-27 2.489e-02.06720.073 2360.38840.73-.008948       1 0 0 32       1 0 0 02                    R 52e     4677742029 5 4 5 7   107.0  105.0
 21 6923.085506 9.201E-28 4.759e-05.06860.084 1216.35100.76-.008609       0 1 1 31       0 1 1 01                    Q 37e     4377642030 5 4 5 7    75.0   75.0
 21 6923.206655 3.377E-26 2.468e-02.06880.087 1749.86000.76-.008570       1 0 0 32       1 0 0 02                    R 34e     4677642029 5 4 5 7    71.0   69.0
 21 6923.221728 3.751E-27 2.487e-02.06740.074 2280.12010.73-.008880       1 0 0 32       1 0 0 02                    R 50e     4677742029 5 4 5 7   103.0  101.0
 21 6923.460784 2.729E-26 2.471e-02.06860.085 1805.25230.76-.008599       1 0 0 32       1 0 0 02                    R 36e     4677642029 5 4 5 7    75.0   73.0
 21 6923.472363 5.242E-27 2.485e-02.06760.075 2202.95630.74-.008830       1 0 0 32       1 0 0 02                    R 48e     4677642029 5 4 5 7    99.0   97.0
 21 6923.534223 1.436E-27 5.379e-05.06890.087 1132.78030.76-.008567       0 1 1 31       0 1 1 01                    Q 34f     4377642030 5 4 5 7    69.0   69.0
 21 6923.553396 2.184E-24 3.322e-02.07920.106  738.47170.69-.007036       0 1 1 31       0 1 1 01                    P 13e     4677742030 5 4 5 7    25.0   27.0
 21 6923.642919 2.165E-26 2.474e-02.06840.083 1863.75850.76-.008635       1 0 0 32       1 0 0 02                    R 38e     4677642029 5 4 5 7    79.0   77.0
 21 6923.650768 7.500E-27 2.586e-02.06780.076 2128.89870.75-.008776       1 0 0 32       1 0 0 02                    R 46e     4677642030 5 4 5 7    95.0   93.0
 21 6923.753024 1.688E-26 2.477e-02.06830.081 1925.37740.76-.008661       1 0 0 32       1 0 0 02                    R 40e     4677642029 5 4 5 7    83.0   81.0
 21 6923.756988 9.734E-27 2.482e-02.06800.078 2057.94870.75-.008729       1 0 0 32       1 0 0 02                    R 44e     4677642029 5 4 5 7    91.0   89.0
 21 6923.791059 1.293E-26 2.479e-02.06820.079 1990.10800.76-.008693       1 0 0 32       1 0 0 02                    R 42e     4677642029 5 4 5 7    87.0   85.0
 21 6923.954819 8.070E-24 3.132e-02.06820.080  704.30050.76-.008658       0 0 0 31       0 0 0 01                    P 42e     4677642030 5 4 5 7    83.0   85.0
 21 6924.336581 1.277E-27 5.292e-05.06880.086 1159.37020.76-.008587       0 1 1 31       0 1 1 01                    Q 35e     4377642030 5 4 5 7    71.0   71.0
 21 6924.532201 2.115E-24 3.331e-02.08020.107  728.41230.70-.006837       0 1 1 31       0 1 1 01                    P 12f     4677742030 5 4 5 7    23.0   25.0
 21 6924.840077 1.967E-27 6.066e-05.06910.089 1080.39310.76-.008524       0 1 1 31       0 1 1 01                    Q 32f     4377642030 5 4 5 7    65.0   65.0
 21 6925.519110 1.751E-27 5.920e-05.06900.088 1105.50660.76-.008546       0 1 1 31       0 1 1 01                    Q 33e     4377642030 5 4 5 7    67.0   67.0
 21 6925.535655 2.028E-24 3.341e-02.08120.108  718.94190.70-.006649       0 1 1 31       0 1 1 01                    P 11e     4677742030 5 4 5 7    21.0   23.0
 21 6926.068043 2.665E-27 6.895e-05.06930.091 1031.12920.75-.008476       0 1 1 31       0 1 1 01                    Q 30f     4377642030 5 4 5 7    61.0   61.0
 21 6926.482584 1.918E-24 3.352e-02.08230.109  710.41630.71-.006464       0 1 1 31       0 1 1 01                    P 10f     4677742030 5 4 5 7    19.0   21.0
 21 6926.633091 2.375E-27 6.675e-05.06920.090 1054.76070.76-.008502       0 1 1 31       0 1 1 01                    Q 31e     4377642030 5 4 5 7    63.0   63.0
 21 6926.675209 1.441E-30 3.160e-02.05980.064 4072.01490.67-.011286       0 1 1 31       0 1 1 01                    R 93e     4677542030 5 4 5 7   189.0  187.0
 21 6927.004334 1.053E-23 3.137e-02.06840.082  639.60040.76-.008643       0 0 0 31       0 0 0 01                    P 40e     4677642030 5 4 5 7    79.0   81.0
 21 6927.218107 3.571E-27 7.903e-05.06970.093  984.98900.75-.008430       0 1 1 31       0 1 1 01                    Q 28f     4377642030 5 4 5 7    57.0   57.0
 21 6927.245538 1.988E-30 3.182e-02.05990.064 4005.00220.67-.011220       0 1 1 31       0 1 1 01                    R 92f     4677542030 5 4 5 7   187.0  185.0
