 11 6806.669560 1.684E-23 0.000E+00.10020.437   70.09080.69-.000250     1 2 0          0 0 0  2  1  1        2  0  2              EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6806.765509 1.214E-29 0.000E+00.07640.434 4030.30590.71-.0088840      0 2 2          0 0 1  3  3  1        3  3  0            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.098320 5.769E-24 0.000E+00.10200.427   37.13710.74-.002520     1 2 0          0 0 0  2  0  2        1  1  1              EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.150813 5.921E-27 0.000E+00.08530.352 2309.73000.61-.0035080      0 3 1          0 1 0  6  3  3        7  1  6            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.165937 3.638E-29 0.000E+00.07470.434 4030.06980.71-.0075200      0 2 2          0 0 1  3  3  0        3  3  1            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.345503 4.839E-27 0.000E+00.08780.352 2392.59230.61-.0027840      1 3 0          0 1 0  7  3  4        7  2  5            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.456920 1.351E-28 0.000E+00.06970.250 4174.03710.24-.0155400      1 1 1          0 1 0 12  4  8       13  4  9            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.833297 6.197E-27 0.000E+00.00980.183 3319.44700.41-.0250600      1 0 1          0 0 0 17  0 17       18  0 18            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.834373 1.859E-26 0.000E+00.00980.183 3319.44580.41-.0250600      1 0 1          0 0 0 17  1 17       18  1 18            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
 11 6807.890074 2.911E-29 0.000E+00.07200.352 4188.39400.61-.0126640      0 4 1          0 2 0  7  4  4        7  4  3            EEE         EEEE    0.0    0.0, 0.000000, 0.6940, 0.000000
